,Chapter,Verse,Word
142731,83.0,16.0,Lord
142732,83.0,16.0,
142733,83.0,17.0,Then
142734,83.0,17.0,they
142735,83.0,17.0,will
142736,83.0,17.0,roast
142737,83.0,17.0,in
142738,83.0,17.0,Hell
142739,83.0,17.0,
142740,83.0,18.0,Then
142741,83.0,18.0,it
142742,83.0,18.0,will
142743,83.0,18.0,be
142744,83.0,18.0,said
142745,83.0,18.0,This
142746,83.0,18.0,is
142747,83.0,18.0,what
142748,83.0,18.0,you
142749,83.0,18.0,used
142750,83.0,18.0,to
142751,83.0,18.0,deny
142752,83.0,18.0,
142753,83.0,19.0,No
142754,83.0,19.0,indeed
142755,83.0,19.0,the
142756,83.0,19.0,record
142757,83.0,19.0,of
142758,83.0,19.0,the
142759,83.0,19.0,righteous
142760,83.0,19.0,is
142761,83.0,19.0,in
142762,83.0,19.0,Elliyyeen
142763,83.0,19.0,
142764,83.0,20.0,But
142765,83.0,20.0,how
142766,83.0,20.0,can
142767,83.0,20.0,you
142768,83.0,20.0,know
142769,83.0,20.0,what
142770,83.0,20.0,Elliyyoon
142771,83.0,20.0,is
142772,83.0,20.0,
142773,83.0,21.0,A
142774,83.0,21.0,numerical
142775,83.0,21.0,book
142776,83.0,21.0,
142777,83.0,22.0,Witnessed
142778,83.0,22.0,by
142779,83.0,22.0,those
142780,83.0,22.0,brought
142781,83.0,22.0,near
142782,83.0,22.0,
142783,83.0,23.0,Indeed
142784,83.0,23.0,the
142785,83.0,23.0,righteous
142786,83.0,23.0,will
142787,83.0,23.0,be
142788,83.0,23.0,amid
142789,83.0,23.0,bliss
142790,83.0,23.0,
142791,83.0,24.0,On
142792,83.0,24.0,thrones
142793,83.0,24.0,looking
142794,83.0,24.0,on
142795,83.0,24.0,
142796,83.0,25.0,You
142797,83.0,25.0,will
142798,83.0,25.0,recognize
142799,83.0,25.0,on
142800,83.0,25.0,their
142801,83.0,25.0,faces
142802,83.0,25.0,the
142803,83.0,25.0,radiance
142804,83.0,25.0,of
142805,83.0,25.0,bliss
142806,83.0,25.0,
142807,83.0,26.0,They
142808,83.0,26.0,will
142809,83.0,26.0,be
142810,83.0,26.0,given
142811,83.0,26.0,to
142812,83.0,26.0,drink
142813,83.0,26.0,a
142814,83.0,26.0,sealed
142815,83.0,26.0,wine
142816,83.0,26.0,
142817,83.0,27.0,Whose
142818,83.0,27.0,seal
142819,83.0,27.0,is
142820,83.0,27.0,muskthis
142821,83.0,27.0,is
142822,83.0,27.0,what
142823,83.0,27.0,competitors
142824,83.0,27.0,should
142825,83.0,27.0,compete
142826,83.0,27.0,for
142827,83.0,27.0,
142828,83.0,28.0,Its
142829,83.0,28.0,mixture
142830,83.0,28.0,is
142831,83.0,28.0,of
142832,83.0,28.0,Tasneem
142833,83.0,28.0,
142834,83.0,29.0,A
142835,83.0,29.0,spring
142836,83.0,29.0,from
142837,83.0,29.0,which
142838,83.0,29.0,those
142839,83.0,29.0,brought
142840,83.0,29.0,near
142841,83.0,29.0,drink
142842,83.0,29.0,
142843,83.0,30.0,Those
142844,83.0,30.0,who
142845,83.0,30.0,committed
142846,83.0,30.0,crimes
142847,83.0,30.0,used
142848,83.0,30.0,to
142849,83.0,30.0,laugh
142850,83.0,30.0,at
142851,83.0,30.0,those
142852,83.0,30.0,who
142853,83.0,30.0,believed
142854,83.0,30.0,
142855,83.0,31.0,And
142856,83.0,31.0,when
142857,83.0,31.0,they
142858,83.0,31.0,passed
142859,83.0,31.0,by
142860,83.0,31.0,them
142861,83.0,31.0,they
142862,83.0,31.0,would
142863,83.0,31.0,wink
142864,83.0,31.0,at
142865,83.0,31.0,one
142866,83.0,31.0,another
142867,83.0,31.0,
142868,83.0,32.0,And
142869,83.0,32.0,when
142870,83.0,32.0,they
142871,83.0,32.0,went
142872,83.0,32.0,back
142873,83.0,32.0,to
142874,83.0,32.0,their
142875,83.0,32.0,families
142876,83.0,32.0,they
142877,83.0,32.0,would
142878,83.0,32.0,go
142879,83.0,32.0,back
142880,83.0,32.0,exulting
142881,83.0,32.0,
142882,83.0,33.0,And
142883,83.0,33.0,if
142884,83.0,33.0,they
142885,83.0,33.0,saw
142886,83.0,33.0,them
142887,83.0,33.0,they
142888,83.0,33.0,would
142889,83.0,33.0,say
142890,83.0,33.0,These
142891,83.0,33.0,people
142892,83.0,33.0,are
142893,83.0,33.0,lost
142894,83.0,33.0,
142895,83.0,34.0,Yet
142896,83.0,34.0,they
142897,83.0,34.0,were
142898,83.0,34.0,not
142899,83.0,34.0,sent
142900,83.0,34.0,as
142901,83.0,34.0,guardians
142902,83.0,34.0,over
142903,83.0,34.0,them
142904,83.0,34.0,
142905,83.0,35.0,But
142906,83.0,35.0,on
142907,83.0,35.0,that
142908,83.0,35.0,Day
142909,83.0,35.0,those
142910,83.0,35.0,who
142911,83.0,35.0,believed
142912,83.0,35.0,will
142913,83.0,35.0,laugh
142914,83.0,35.0,at
142915,83.0,35.0,the
142916,83.0,35.0,unbelievers
142917,83.0,35.0,
142918,83.0,36.0,On
142919,83.0,36.0,luxurious
142920,83.0,36.0,furnishings
142921,83.0,36.0,looking
142922,83.0,36.0,on
142923,83.0,36.0,
142924,83.0,37.0,Have
142925,83.0,37.0,the
142926,83.0,37.0,unbelievers
142927,83.0,37.0,been
142928,83.0,37.0,repaid
142929,83.0,37.0,for
142930,83.0,37.0,what
142931,83.0,37.0,they
142932,83.0,37.0,used
142933,83.0,37.0,to
142934,83.0,37.0,do
142935,84.0,1.0,In
142936,84.0,1.0,the
142937,84.0,1.0,name
142938,84.0,1.0,of
142939,84.0,1.0,God
142940,84.0,1.0,the
142941,84.0,1.0,Gracious
142942,84.0,1.0,the
142943,84.0,1.0,Merciful
142944,84.0,1.0,
142945,84.0,2.0,When
142946,84.0,2.0,the
142947,84.0,2.0,sky
142948,84.0,2.0,is
142949,84.0,2.0,ruptured
142950,84.0,2.0,
142951,84.0,3.0,And
142952,84.0,3.0,hearkens
142953,84.0,3.0,to
142954,84.0,3.0,its
142955,84.0,3.0,Lord
142956,84.0,3.0,as
142957,84.0,3.0,it
142958,84.0,3.0,must
142959,84.0,3.0,
142960,84.0,4.0,And
142961,84.0,4.0,when
142962,84.0,4.0,the
142963,84.0,4.0,earth
142964,84.0,4.0,is
142965,84.0,4.0,leveled
142966,84.0,4.0,out
142967,84.0,4.0,
142968,84.0,5.0,And
142969,84.0,5.0,casts
142970,84.0,5.0,out
142971,84.0,5.0,what
142972,84.0,5.0,is
142973,84.0,5.0,in
142974,84.0,5.0,it
142975,84.0,5.0,and
142976,84.0,5.0,becomes
142977,84.0,5.0,empty
142978,84.0,5.0,
142979,84.0,6.0,And
142980,84.0,6.0,hearkens
142981,84.0,6.0,to
142982,84.0,6.0,its
142983,84.0,6.0,Lord
142984,84.0,6.0,as
142985,84.0,6.0,it
142986,84.0,6.0,must
142987,84.0,6.0,
142988,84.0,7.0,O
142989,84.0,7.0,man
142990,84.0,7.0,You
142991,84.0,7.0,are
142992,84.0,7.0,laboring
142993,84.0,7.0,towards
142994,84.0,7.0,your
142995,84.0,7.0,Lord
142996,84.0,7.0,and
142997,84.0,7.0,you
142998,84.0,7.0,will
142999,84.0,7.0,meet
143000,84.0,7.0,Him
143001,84.0,7.0,
143002,84.0,8.0,As
143003,84.0,8.0,for
143004,84.0,8.0,him
143005,84.0,8.0,who
143006,84.0,8.0,is
143007,84.0,8.0,given
143008,84.0,8.0,his
143009,84.0,8.0,book
143010,84.0,8.0,in
143011,84.0,8.0,his
143012,84.0,8.0,right
143013,84.0,8.0,hand
143014,84.0,8.0,
143015,84.0,9.0,He
143016,84.0,9.0,will
143017,84.0,9.0,have
143018,84.0,9.0,an
143019,84.0,9.0,easy
143020,84.0,9.0,settlement
143021,84.0,9.0,
143022,84.0,10.0,And
143023,84.0,10.0,will
143024,84.0,10.0,return
143025,84.0,10.0,to
143026,84.0,10.0,his
143027,84.0,10.0,family
143028,84.0,10.0,delighted
143029,84.0,10.0,
143030,84.0,11.0,But
143031,84.0,11.0,as
143032,84.0,11.0,for
143033,84.0,11.0,him
143034,84.0,11.0,who
143035,84.0,11.0,is
143036,84.0,11.0,given
143037,84.0,11.0,his
143038,84.0,11.0,book
143039,84.0,11.0,behind
143040,84.0,11.0,his
143041,84.0,11.0,back
143042,84.0,11.0,
143043,84.0,12.0,He
143044,84.0,12.0,will
143045,84.0,12.0,call
143046,84.0,12.0,for
143047,84.0,12.0,death
143048,84.0,12.0,
143049,84.0,13.0,And
143050,84.0,13.0,will
143051,84.0,13.0,enter
143052,84.0,13.0,the
143053,84.0,13.0,Blaze
143054,84.0,13.0,
143055,84.0,14.0,He
143056,84.0,14.0,used
143057,84.0,14.0,to
143058,84.0,14.0,be
143059,84.0,14.0,happy
143060,84.0,14.0,among
143061,84.0,14.0,his
143062,84.0,14.0,family
143063,84.0,14.0,
143064,84.0,15.0,He
143065,84.0,15.0,thought
143066,84.0,15.0,he
143067,84.0,15.0,would
143068,84.0,15.0,never
143069,84.0,15.0,return
143070,84.0,15.0,
143071,84.0,16.0,In
143072,84.0,16.0,fact
143073,84.0,16.0,his
143074,84.0,16.0,Lord
143075,84.0,16.0,was
143076,84.0,16.0,watching
143077,84.0,16.0,him
143078,84.0,16.0,
143079,84.0,17.0,I
143080,84.0,17.0,swear
143081,84.0,17.0,by
143082,84.0,17.0,the
143083,84.0,17.0,twilight
143084,84.0,17.0,
143085,84.0,18.0,And
143086,84.0,18.0,by
143087,84.0,18.0,the
143088,84.0,18.0,night
143089,84.0,18.0,and
143090,84.0,18.0,what
143091,84.0,18.0,it
143092,84.0,18.0,covers
143093,84.0,18.0,
143094,84.0,19.0,And
143095,84.0,19.0,by
143096,84.0,19.0,the
143097,84.0,19.0,moon
143098,84.0,19.0,as
143099,84.0,19.0,it
143100,84.0,19.0,grows
143101,84.0,19.0,full
143102,84.0,19.0,
143103,84.0,20.0,You
143104,84.0,20.0,will
143105,84.0,20.0,mount
143106,84.0,20.0,stage
143107,84.0,20.0,by
143108,84.0,20.0,stage
143109,84.0,20.0,
143110,84.0,21.0,What
143111,84.0,21.0,is
143112,84.0,21.0,the
143113,84.0,21.0,matter
143114,84.0,21.0,with
143115,84.0,21.0,them
143116,84.0,21.0,that
143117,84.0,21.0,they
143118,84.0,21.0,do
143119,84.0,21.0,not
143120,84.0,21.0,believe
143121,84.0,21.0,
143122,84.0,22.0,And
143123,84.0,22.0,when
143124,84.0,22.0,the
143125,84.0,22.0,Quran
143126,84.0,22.0,is
143127,84.0,22.0,read
143128,84.0,22.0,to
143129,84.0,22.0,them
143130,84.0,22.0,they
143131,84.0,22.0,do
143132,84.0,22.0,not
143133,84.0,22.0,bow
143134,84.0,22.0,down
143135,84.0,22.0,
143136,84.0,23.0,In
143137,84.0,23.0,fact
143138,84.0,23.0,those
143139,84.0,23.0,who
143140,84.0,23.0,disbelieve
143141,84.0,23.0,are
143142,84.0,23.0,in
143143,84.0,23.0,denial
143144,84.0,23.0,
143145,84.0,24.0,But
143146,84.0,24.0,God
143147,84.0,24.0,knows
143148,84.0,24.0,what
143149,84.0,24.0,they
143150,84.0,24.0,hide
143151,84.0,24.0,inside
143152,84.0,24.0,
143153,84.0,25.0,So
143154,84.0,25.0,inform
143155,84.0,25.0,them
143156,84.0,25.0,of
143157,84.0,25.0,a
143158,84.0,25.0,painful
143159,84.0,25.0,punishment
143160,84.0,25.0,
143161,84.0,26.0,Except
143162,84.0,26.0,those
143163,84.0,26.0,who
143164,84.0,26.0,believe
143165,84.0,26.0,and
143166,84.0,26.0,do
143167,84.0,26.0,good
143168,84.0,26.0,deeds
143169,84.0,26.0,they
143170,84.0,26.0,will
143171,84.0,26.0,have
143172,84.0,26.0,an
143173,84.0,26.0,undiminished
143174,84.0,26.0,reward
143175,85.0,1.0,In
143176,85.0,1.0,the
143177,85.0,1.0,name
143178,85.0,1.0,of
143179,85.0,1.0,God
143180,85.0,1.0,the
143181,85.0,1.0,Gracious
143182,85.0,1.0,the
143183,85.0,1.0,Merciful
143184,85.0,1.0,
143185,85.0,2.0,By
143186,85.0,2.0,the
143187,85.0,2.0,sky
143188,85.0,2.0,with
143189,85.0,2.0,the
143190,85.0,2.0,constellations
143191,85.0,2.0,
143192,85.0,3.0,And
143193,85.0,3.0,by
143194,85.0,3.0,the
143195,85.0,3.0,Promised
143196,85.0,3.0,Day
143197,85.0,3.0,
143198,85.0,4.0,And
143199,85.0,4.0,by
143200,85.0,4.0,the
143201,85.0,4.0,witness
143202,85.0,4.0,and
143203,85.0,4.0,the
143204,85.0,4.0,witnessed
143205,85.0,4.0,
143206,85.0,5.0,Destroyed
143207,85.0,5.0,were
143208,85.0,5.0,the
143209,85.0,5.0,People
143210,85.0,5.0,of
143211,85.0,5.0,the
143212,85.0,5.0,Trench
143213,85.0,5.0,
143214,85.0,6.0,The
143215,85.0,6.0,fire
143216,85.0,6.0,supplied
143217,85.0,6.0,with
143218,85.0,6.0,fuel
143219,85.0,6.0,
143220,85.0,7.0,While
143221,85.0,7.0,they
143222,85.0,7.0,sat
143223,85.0,7.0,around
143224,85.0,7.0,it
143225,85.0,7.0,
143226,85.0,8.0,And
143227,85.0,8.0,were
143228,85.0,8.0,witnessing
143229,85.0,8.0,what
143230,85.0,8.0,they
143231,85.0,8.0,did
143232,85.0,8.0,to
143233,85.0,8.0,the
143234,85.0,8.0,believers
143235,85.0,8.0,
143236,85.0,9.0,They
143237,85.0,9.0,begrudged
143238,85.0,9.0,them
143239,85.0,9.0,only
143240,85.0,9.0,because
143241,85.0,9.0,they
143242,85.0,9.0,believed
143243,85.0,9.0,in
143244,85.0,9.0,God
143245,85.0,9.0,the
143246,85.0,9.0,Almighty
143247,85.0,9.0,the
143248,85.0,9.0,Praiseworthy
143249,85.0,9.0,
143250,85.0,10.0,To
143251,85.0,10.0,Whom
143252,85.0,10.0,belongs
143253,85.0,10.0,the
143254,85.0,10.0,sovereignty
143255,85.0,10.0,of
143256,85.0,10.0,the
143257,85.0,10.0,heavens
143258,85.0,10.0,and
143259,85.0,10.0,the
143260,85.0,10.0,earth
143261,85.0,10.0,God
143262,85.0,10.0,is
143263,85.0,10.0,witness
143264,85.0,10.0,over
143265,85.0,10.0,everything
143266,85.0,10.0,
143267,85.0,11.0,Those
143268,85.0,11.0,who
143269,85.0,11.0,tempt
143270,85.0,11.0,the
143271,85.0,11.0,believers
143272,85.0,11.0,men
143273,85.0,11.0,and
143274,85.0,11.0,women
143275,85.0,11.0,then
143276,85.0,11.0,do
143277,85.0,11.0,not
143278,85.0,11.0,repent
143279,85.0,11.0,for
143280,85.0,11.0,them
143281,85.0,11.0,is
143282,85.0,11.0,the
143283,85.0,11.0,punishment
143284,85.0,11.0,of
143285,85.0,11.0,Hell
143286,85.0,11.0,for
143287,85.0,11.0,them
143288,85.0,11.0,is
143289,85.0,11.0,the
143290,85.0,11.0,punishment
143291,85.0,11.0,of
143292,85.0,11.0,Burning
143293,85.0,11.0,
143294,85.0,12.0,Those
143295,85.0,12.0,who
143296,85.0,12.0,believe
143297,85.0,12.0,and
143298,85.0,12.0,do
143299,85.0,12.0,righteous
143300,85.0,12.0,deeds
143301,85.0,12.0,will
143302,85.0,12.0,have
143303,85.0,12.0,Gardens
143304,85.0,12.0,beneath
143305,85.0,12.0,which
143306,85.0,12.0,rivers
143307,85.0,12.0,flow
143308,85.0,12.0,That
143309,85.0,12.0,is
143310,85.0,12.0,the
143311,85.0,12.0,great
143312,85.0,12.0,triumph
143313,85.0,12.0,
143314,85.0,13.0,The
143315,85.0,13.0,onslaught
143316,85.0,13.0,of
143317,85.0,13.0,your
143318,85.0,13.0,Lord
143319,85.0,13.0,is
143320,85.0,13.0,severe
143321,85.0,13.0,
143322,85.0,14.0,It
143323,85.0,14.0,is
143324,85.0,14.0,He
143325,85.0,14.0,who
143326,85.0,14.0,begins
143327,85.0,14.0,and
143328,85.0,14.0,repeats
143329,85.0,14.0,
143330,85.0,15.0,And
143331,85.0,15.0,He
143332,85.0,15.0,is
143333,85.0,15.0,the
143334,85.0,15.0,Forgiving
143335,85.0,15.0,the
143336,85.0,15.0,Loving
143337,85.0,15.0,
143338,85.0,16.0,Possessor
143339,85.0,16.0,of
143340,85.0,16.0,the
143341,85.0,16.0,Glorious
143342,85.0,16.0,Throne
143343,85.0,16.0,
143344,85.0,17.0,Doer
143345,85.0,17.0,of
143346,85.0,17.0,whatever
143347,85.0,17.0,He
143348,85.0,17.0,wills
143349,85.0,17.0,
143350,85.0,18.0,Has
143351,85.0,18.0,there
143352,85.0,18.0,come
143353,85.0,18.0,to
143354,85.0,18.0,you
143355,85.0,18.0,the
143356,85.0,18.0,story
143357,85.0,18.0,of
143358,85.0,18.0,the
143359,85.0,18.0,legions
143360,85.0,18.0,
143361,85.0,19.0,Of
143362,85.0,19.0,Pharaoh
143363,85.0,19.0,and
143364,85.0,19.0,Thamood
143365,85.0,19.0,
143366,85.0,20.0,In
143367,85.0,20.0,fact
143368,85.0,20.0,those
143369,85.0,20.0,who
143370,85.0,20.0,disbelieve
143371,85.0,20.0,are
143372,85.0,20.0,in
143373,85.0,20.0,denial
143374,85.0,20.0,
143375,85.0,21.0,And
143376,85.0,21.0,God
143377,85.0,21.0,encloses
143378,85.0,21.0,them
143379,85.0,21.0,from
143380,85.0,21.0,beyond
143381,85.0,21.0,
143382,85.0,22.0,In
143383,85.0,22.0,fact
143384,85.0,22.0,it
143385,85.0,22.0,is
143386,85.0,22.0,a
143387,85.0,22.0,Glorious
143388,85.0,22.0,Quran
143389,85.0,22.0,
143390,85.0,23.0,In
143391,85.0,23.0,a
143392,85.0,23.0,Preserved
143393,85.0,23.0,Tablet
143394,86.0,1.0,In
143395,86.0,1.0,the
143396,86.0,1.0,name
143397,86.0,1.0,of
143398,86.0,1.0,God
143399,86.0,1.0,the
143400,86.0,1.0,Gracious
143401,86.0,1.0,the
143402,86.0,1.0,Merciful
143403,86.0,1.0,
143404,86.0,2.0,By
143405,86.0,2.0,the
143406,86.0,2.0,sky
143407,86.0,2.0,and
143408,86.0,2.0,at-Tariq
143409,86.0,2.0,
143410,86.0,3.0,But
143411,86.0,3.0,what
143412,86.0,3.0,will
143413,86.0,3.0,let
143414,86.0,3.0,you
143415,86.0,3.0,know
143416,86.0,3.0,what
143417,86.0,3.0,at-Tariq
143418,86.0,3.0,is
143419,86.0,3.0,
143420,86.0,4.0,The
143421,86.0,4.0,Piercing
143422,86.0,4.0,Star
143423,86.0,4.0,
143424,86.0,5.0,There
143425,86.0,5.0,is
143426,86.0,5.0,no
143427,86.0,5.0,soul
143428,86.0,5.0,without
143429,86.0,5.0,a
143430,86.0,5.0,Protector
143431,86.0,5.0,over
143432,86.0,5.0,it
143433,86.0,5.0,
143434,86.0,6.0,Let
143435,86.0,6.0,man
143436,86.0,6.0,consider
143437,86.0,6.0,what
143438,86.0,6.0,he
143439,86.0,6.0,was
143440,86.0,6.0,created
143441,86.0,6.0,from
143442,86.0,6.0,
143443,86.0,7.0,He
143444,86.0,7.0,was
143445,86.0,7.0,created
143446,86.0,7.0,from
143447,86.0,7.0,gushing
143448,86.0,7.0,liquid
143449,86.0,7.0,
143450,86.0,8.0,Issuing
143451,86.0,8.0,from
143452,86.0,8.0,between
143453,86.0,8.0,the
143454,86.0,8.0,backbone
143455,86.0,8.0,and
143456,86.0,8.0,the
143457,86.0,8.0,breastbones
143458,86.0,8.0,
143459,86.0,9.0,He
143460,86.0,9.0,is
143461,86.0,9.0,certainly
143462,86.0,9.0,able
143463,86.0,9.0,to
143464,86.0,9.0,return
143465,86.0,9.0,him
143466,86.0,9.0,
143467,86.0,10.0,On
143468,86.0,10.0,the
143469,86.0,10.0,Day
143470,86.0,10.0,when
143471,86.0,10.0,the
143472,86.0,10.0,secrets
143473,86.0,10.0,are
143474,86.0,10.0,disclosed
143475,86.0,10.0,
143476,86.0,11.0,He
143477,86.0,11.0,will
143478,86.0,11.0,have
143479,86.0,11.0,no
143480,86.0,11.0,strength
143481,86.0,11.0,and
143482,86.0,11.0,no
143483,86.0,11.0,supporter
143484,86.0,11.0,
143485,86.0,12.0,By
143486,86.0,12.0,the
143487,86.0,12.0,sky
143488,86.0,12.0,that
143489,86.0,12.0,returns
143490,86.0,12.0,
143491,86.0,13.0,And
143492,86.0,13.0,the
143493,86.0,13.0,earth
143494,86.0,13.0,that
143495,86.0,13.0,cracks
143496,86.0,13.0,open
143497,86.0,13.0,
143498,86.0,14.0,It
143499,86.0,14.0,is
143500,86.0,14.0,a
143501,86.0,14.0,Decisive
143502,86.0,14.0,Word
143503,86.0,14.0,
143504,86.0,15.0,It
143505,86.0,15.0,is
143506,86.0,15.0,no
143507,86.0,15.0,joke
143508,86.0,15.0,
143509,86.0,16.0,They
143510,86.0,16.0,plot
143511,86.0,16.0,and
143512,86.0,16.0,scheme
143513,86.0,16.0,
143514,86.0,17.0,But
143515,86.0,17.0,I
143516,86.0,17.0,plot
143517,86.0,17.0,and
143518,86.0,17.0,scheme
143519,86.0,17.0,
143520,86.0,18.0,Therefore
143521,86.0,18.0,give
143522,86.0,18.0,the
143523,86.0,18.0,blasphemers
143524,86.0,18.0,respite
143525,86.0,18.0,a
143526,86.0,18.0,brief
143527,86.0,18.0,respite
143528,87.0,1.0,In
143529,87.0,1.0,the
143530,87.0,1.0,name
143531,87.0,1.0,of
143532,87.0,1.0,God
143533,87.0,1.0,the
143534,87.0,1.0,Gracious
143535,87.0,1.0,the
143536,87.0,1.0,Merciful
143537,87.0,1.0,
143538,87.0,2.0,Praise
143539,87.0,2.0,the
143540,87.0,2.0,Name
143541,87.0,2.0,of
143542,87.0,2.0,your
143543,87.0,2.0,Lord
143544,87.0,2.0,the
143545,87.0,2.0,Most
143546,87.0,2.0,High
143547,87.0,2.0,
143548,87.0,3.0,He
143549,87.0,3.0,who
143550,87.0,3.0,creates
143551,87.0,3.0,and
143552,87.0,3.0,regulates
143553,87.0,3.0,
143554,87.0,4.0,He
143555,87.0,4.0,who
143556,87.0,4.0,measures
143557,87.0,4.0,and
143558,87.0,4.0,guides
143559,87.0,4.0,
143560,87.0,5.0,He
143561,87.0,5.0,who
143562,87.0,5.0,produces
143563,87.0,5.0,the
143564,87.0,5.0,pasture
143565,87.0,5.0,
143566,87.0,6.0,And
143567,87.0,6.0,then
143568,87.0,6.0,turns
143569,87.0,6.0,it
143570,87.0,6.0,into
143571,87.0,6.0,light
143572,87.0,6.0,debris
143573,87.0,6.0,
143574,87.0,7.0,We
143575,87.0,7.0,will
143576,87.0,7.0,make
143577,87.0,7.0,you
143578,87.0,7.0,read
143579,87.0,7.0,so
143580,87.0,7.0,do
143581,87.0,7.0,not
143582,87.0,7.0,forget
143583,87.0,7.0,
143584,87.0,8.0,Except
143585,87.0,8.0,what
143586,87.0,8.0,God
143587,87.0,8.0,wills
143588,87.0,8.0,He
143589,87.0,8.0,knows
143590,87.0,8.0,what
143591,87.0,8.0,is
143592,87.0,8.0,declared
143593,87.0,8.0,and
143594,87.0,8.0,what
143595,87.0,8.0,is
143596,87.0,8.0,hidden
143597,87.0,8.0,
143598,87.0,9.0,We
143599,87.0,9.0,will
143600,87.0,9.0,ease
143601,87.0,9.0,you
143602,87.0,9.0,into
143603,87.0,9.0,the
143604,87.0,9.0,Easy
143605,87.0,9.0,Way
143606,87.0,9.0,
143607,87.0,10.0,So
143608,87.0,10.0,remind
143609,87.0,10.0,if
143610,87.0,10.0,reminding
143611,87.0,10.0,helps
143612,87.0,10.0,
143613,87.0,11.0,The
143614,87.0,11.0,reverent
143615,87.0,11.0,will
143616,87.0,11.0,remember
143617,87.0,11.0,
143618,87.0,12.0,But
143619,87.0,12.0,the
143620,87.0,12.0,wretched
143621,87.0,12.0,will
143622,87.0,12.0,avoid
143623,87.0,12.0,it
143624,87.0,12.0,
143625,87.0,13.0,He
143626,87.0,13.0,who
143627,87.0,13.0,will
143628,87.0,13.0,enter
143629,87.0,13.0,the
143630,87.0,13.0,Gigantic
143631,87.0,13.0,Fire
143632,87.0,13.0,
143633,87.0,14.0,Where
143634,87.0,14.0,he
143635,87.0,14.0,will
143636,87.0,14.0,neither
143637,87.0,14.0,die
143638,87.0,14.0,nor
143639,87.0,14.0,live
143640,87.0,14.0,
143641,87.0,15.0,Successful
143642,87.0,15.0,is
143643,87.0,15.0,he
143644,87.0,15.0,who
143645,87.0,15.0,purifies
143646,87.0,15.0,himself
143647,87.0,15.0,
143648,87.0,16.0,And
143649,87.0,16.0,mentions
143650,87.0,16.0,the
143651,87.0,16.0,name
143652,87.0,16.0,of
143653,87.0,16.0,his
143654,87.0,16.0,Lord
143655,87.0,16.0,and
143656,87.0,16.0,prays
143657,87.0,16.0,
143658,87.0,17.0,But
143659,87.0,17.0,you
143660,87.0,17.0,prefer
143661,87.0,17.0,the
143662,87.0,17.0,present
143663,87.0,17.0,life
143664,87.0,17.0,
143665,87.0,18.0,Though
143666,87.0,18.0,the
143667,87.0,18.0,Hereafter
143668,87.0,18.0,is
143669,87.0,18.0,better
143670,87.0,18.0,and
143671,87.0,18.0,more
143672,87.0,18.0,lasting
143673,87.0,18.0,
143674,87.0,19.0,This
143675,87.0,19.0,is
143676,87.0,19.0,in
143677,87.0,19.0,the
143678,87.0,19.0,former
143679,87.0,19.0,scriptures
143680,87.0,19.0,
143681,87.0,20.0,The
143682,87.0,20.0,Scriptures
143683,87.0,20.0,of
143684,87.0,20.0,Abraham
143685,87.0,20.0,and
143686,87.0,20.0,Moses
143687,88.0,1.0,In
143688,88.0,1.0,the
143689,88.0,1.0,name
143690,88.0,1.0,of
143691,88.0,1.0,God
143692,88.0,1.0,the
143693,88.0,1.0,Gracious
143694,88.0,1.0,the
143695,88.0,1.0,Merciful
143696,88.0,1.0,
143697,88.0,2.0,Has
143698,88.0,2.0,there
143699,88.0,2.0,come
143700,88.0,2.0,to
143701,88.0,2.0,you
143702,88.0,2.0,the
143703,88.0,2.0,news
143704,88.0,2.0,of
143705,88.0,2.0,the
143706,88.0,2.0,overwhelming
143707,88.0,2.0,
143708,88.0,3.0,Faces
143709,88.0,3.0,on
143710,88.0,3.0,that
143711,88.0,3.0,Day
143712,88.0,3.0,will
143713,88.0,3.0,be
143714,88.0,3.0,shamed
143715,88.0,3.0,
143716,88.0,4.0,Laboring
143717,88.0,4.0,and
143718,88.0,4.0,exhausted
143719,88.0,4.0,
143720,88.0,5.0,Roasting
143721,88.0,5.0,in
143722,88.0,5.0,a
143723,88.0,5.0,scorching
143724,88.0,5.0,Fire
143725,88.0,5.0,
143726,88.0,6.0,Given
143727,88.0,6.0,to
143728,88.0,6.0,drink
143729,88.0,6.0,from
143730,88.0,6.0,a
143731,88.0,6.0,flaming
143732,88.0,6.0,spring
143733,88.0,6.0,
143734,88.0,7.0,They
143735,88.0,7.0,will
143736,88.0,7.0,have
143737,88.0,7.0,no
143738,88.0,7.0,food
143739,88.0,7.0,except
143740,88.0,7.0,thorns
143741,88.0,7.0,
143742,88.0,8.0,That
143743,88.0,8.0,neither
143744,88.0,8.0,nourishes
143745,88.0,8.0,nor
143746,88.0,8.0,satisfies
143747,88.0,8.0,hunger
143748,88.0,8.0,
143749,88.0,9.0,Faces
143750,88.0,9.0,on
143751,88.0,9.0,that
143752,88.0,9.0,Day
143753,88.0,9.0,will
143754,88.0,9.0,be
143755,88.0,9.0,joyful
143756,88.0,9.0,
143757,88.0,10.0,Satisfied
143758,88.0,10.0,with
143759,88.0,10.0,their
143760,88.0,10.0,endeavor
143761,88.0,10.0,
143762,88.0,11.0,In
143763,88.0,11.0,a
143764,88.0,11.0,lofty
143765,88.0,11.0,Garden
143766,88.0,11.0,
143767,88.0,12.0,In
143768,88.0,12.0,it
143769,88.0,12.0,you
143770,88.0,12.0,will
143771,88.0,12.0,hear
